Direct?;From;To;Type;Member;FromMember
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/RalCode;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/RalCode/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/RalCode;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/RalCode/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/RalCode;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/RalCode/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/ConfigureEntity
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/ConfigureEntity
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SellingPrice/ConfigureEntity
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SquareMeterCostUnit;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/CostUnit;MethodCall;GetCostPerSquareMeter;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/SquareMeterCostUnit/GetCost
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/Supplier;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/Supplier/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/ThermalBreakClass/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem/ConfigureEntity
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem/Clone
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem/Clone
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem/SetValue
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisItem/SetValue
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/Clone
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/Clone
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;SimulationId;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/Clone
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;SimulationId;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/Clone
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;Description;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/Clone
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;Description;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/Clone
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;Description;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/SetValue
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation;cs+class://Qnh/Sbs/PricingTool/Common/Model/Simulation/SimulationBase;MethodCall;Description;cs+class://Qnh/Sbs/PricingTool/Common/Model/PriceAnalysisSimulation/PriceAnalysisSimulation/SetValue
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;MarketId;cs+class://Qnh/Sbs/PricingTool/Common/Model/HistoricalData/SalesHistory/ConfigureEntity
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/Market/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/MarketCoefficient;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/MarketCoefficient/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/MarketCoefficient;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/MarketCoefficient/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/MarketCoefficient;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/MarketCoefficient/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/MarketCoefficient;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/MarketCoefficient/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/MarketCoefficient;cs+class://Qnh/Sbs/PricingTool/Common/Model/MarketScopedModel;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Common/Model/MasterData/MarketCoefficient/(field initializer)
